"Worker ID","Link to Individual Worker Page","Number of HITs approved or rejected - Lifetime","Number of HITs approved - Lifetime","Your Lifetime approval rate","Number of HITs approved or rejected - Last 30 days","Number of HITs approved - Last 30 days","Your Last 30 days approval rate","Number of HITs approved or rejected - Last 7 days","Number of HITs approved - Last 7 days","Your Last 7 days approval rate","CURRENT-SelfConceptWorker","UPDATE-SelfConceptWorker","CURRENT-SelfConceptTester","UPDATE-SelfConceptTester","CURRENT-RetestWorkerB5","UPDATE-RetestWorkerB5","CURRENT-RetestWorkerB4","UPDATE-RetestWorkerB4","CURRENT-RetestWorkerB3","UPDATE-RetestWorkerB3","CURRENT-RetestWorkerB2","UPDATE-RetestWorkerB2","CURRENT-RetestWorker","UPDATE-RetestWorker","CURRENT-Pilot_EMA","UPDATE-Pilot_EMA","CURRENT-LifetimeWorker","UPDATE-LifetimeWorker","CURRENT-F/U","UPDATE-F/U","CURRENT BlockStatus","UPDATE BlockStatus","BlockReason"
"ANUXUJE8QRE0C","https://requester.mturk.com/workers/ANUXUJE8QRE0C","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"ANV8C2DATCAPB","https://requester.mturk.com/workers/ANV8C2DATCAPB","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","1","","","","","","","","","","1","","","","Never Blocked","",""
"ANZKTE853UXSD","https://requester.mturk.com/workers/ANZKTE853UXSD","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AO0CQ0WT4FT7T","https://requester.mturk.com/workers/AO0CQ0WT4FT7T","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AO2LJAB0IA1DX","https://requester.mturk.com/workers/AO2LJAB0IA1DX","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AOAZMLP27GD81","https://requester.mturk.com/workers/AOAZMLP27GD81","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","1","","1","","1","","","","","","1","","","","Never Blocked","",""
"AODM31DHYJG99","https://requester.mturk.com/workers/AODM31DHYJG99","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","","","","","Never Blocked","",""
"AOGT0KZDUX8CC","https://requester.mturk.com/workers/AOGT0KZDUX8CC","3","3","100.00%","1","1","100.00%","0","0","0.00%","","","","","","","","","","","","","","","3","","1","","2","","Never Blocked","",""
"AOO39X8E3OJYY","https://requester.mturk.com/workers/AOO39X8E3OJYY","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AOPG07J95DDJT","https://requester.mturk.com/workers/AOPG07J95DDJT","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","2","","Never Blocked","",""
"AOQ9710CCIV9B","https://requester.mturk.com/workers/AOQ9710CCIV9B","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AOWW3URQNRJ6U","https://requester.mturk.com/workers/AOWW3URQNRJ6U","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","2","","Never Blocked","",""
"AOXM7IK32TST5","https://requester.mturk.com/workers/AOXM7IK32TST5","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","2","","Never Blocked","",""
"AP7BOM5KUH8KV","https://requester.mturk.com/workers/AP7BOM5KUH8KV","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","","","","","Never Blocked","",""
"APGX2WZ59OWDN","https://requester.mturk.com/workers/APGX2WZ59OWDN","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","2","","Never Blocked","",""
"APLBF6JY2C1QZ","https://requester.mturk.com/workers/APLBF6JY2C1QZ","3","3","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","1","","","","","","","","","","1","","","","Never Blocked","",""
"APNTEGPF7QZQI","https://requester.mturk.com/workers/APNTEGPF7QZQI","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","","","","","","","","","1","","","","Never Blocked","",""
"APZEIAO75NCHM","https://requester.mturk.com/workers/APZEIAO75NCHM","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AQ2INPVVXR1G0","https://requester.mturk.com/workers/AQ2INPVVXR1G0","3","3","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","1","","","","","","","","","","1","","","","Never Blocked","",""
"AQ5KOKZQSZU0B","https://requester.mturk.com/workers/AQ5KOKZQSZU0B","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AQJWO4YPR3LUQ","https://requester.mturk.com/workers/AQJWO4YPR3LUQ","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AQL960O0LTRI8","https://requester.mturk.com/workers/AQL960O0LTRI8","3","3","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","","","1","","","","Never Blocked","",""
"AQORJW4W8U9YU","https://requester.mturk.com/workers/AQORJW4W8U9YU","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","2","","Never Blocked","",""
"AQOXSP4W3ITSW","https://requester.mturk.com/workers/AQOXSP4W3ITSW","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AR1IWBDA7MC86","https://requester.mturk.com/workers/AR1IWBDA7MC86","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"ARB80JPV0HQ5O","https://requester.mturk.com/workers/ARB80JPV0HQ5O","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"ARF0YRA4UT03C","https://requester.mturk.com/workers/ARF0YRA4UT03C","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","1","","1","","1","","1","","","","1","","","","Never Blocked","",""
"ARIY7R4C3ZUIO","https://requester.mturk.com/workers/ARIY7R4C3ZUIO","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"ARM2CBQGJCQ5Z","https://requester.mturk.com/workers/ARM2CBQGJCQ5Z","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AROOCBM042SJD","https://requester.mturk.com/workers/AROOCBM042SJD","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","2","","Never Blocked","",""
"ARTSG66V2MOJ6","https://requester.mturk.com/workers/ARTSG66V2MOJ6","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"ARVXIBUCA8WDZ","https://requester.mturk.com/workers/ARVXIBUCA8WDZ","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"ARX0S1CIDJLOX","https://requester.mturk.com/workers/ARX0S1CIDJLOX","3","3","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","","","1","","","","Never Blocked","",""
"AS28SBZT979BP","https://requester.mturk.com/workers/AS28SBZT979BP","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AS7WV8YWOEO55","https://requester.mturk.com/workers/AS7WV8YWOEO55","4","4","100.00%","1","1","100.00%","0","0","0.00%","","","","","","","","","","","","","1","","4","","1","","","","Never Blocked","",""
"ASDV9XYOEW28W","https://requester.mturk.com/workers/ASDV9XYOEW28W","1","1","100.00%","1","1","100.00%","0","0","0.00%","","","","","","","","","","","","","","","1","","","","","","Never Blocked","",""
"ASHXZ2ZVZ6HF0","https://requester.mturk.com/workers/ASHXZ2ZVZ6HF0","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"ASLGHXA4453BQ","https://requester.mturk.com/workers/ASLGHXA4453BQ","6","6","100.00%","6","6","100.00%","5","5","100.00%","","","","","","","","","","","","","","","1","","","","","","Never Blocked","",""
"ASTDBTVY3WP1K","https://requester.mturk.com/workers/ASTDBTVY3WP1K","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"ASTR3EPUOKEXV","https://requester.mturk.com/workers/ASTR3EPUOKEXV","3","3","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","1","","1","","","","","","1","","","","Never Blocked","",""
"ASZO1PBZDRSTG","https://requester.mturk.com/workers/ASZO1PBZDRSTG","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AT3C00TKZK13L","https://requester.mturk.com/workers/AT3C00TKZK13L","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AT5DT92MSCEJ0","https://requester.mturk.com/workers/AT5DT92MSCEJ0","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","","","","","Never Blocked","",""
"AT7THGIGM9XN5","https://requester.mturk.com/workers/AT7THGIGM9XN5","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"ATBIPUCO3EKS6","https://requester.mturk.com/workers/ATBIPUCO3EKS6","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"ATF7HBD1TFI2U","https://requester.mturk.com/workers/ATF7HBD1TFI2U","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"ATHS9CW2FLYUY","https://requester.mturk.com/workers/ATHS9CW2FLYUY","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"ATHS9GUME1XCA","https://requester.mturk.com/workers/ATHS9GUME1XCA","1","1","100.00%","1","1","100.00%","0","0","0.00%","","","","","","","","","","","","","","","2","","","","","","Never Blocked","",""
"ATKG4FI2S5MVL","https://requester.mturk.com/workers/ATKG4FI2S5MVL","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"ATMIFF1CQZR0A","https://requester.mturk.com/workers/ATMIFF1CQZR0A","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"ATZSD4TTNDO5V","https://requester.mturk.com/workers/ATZSD4TTNDO5V","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","","","","","","","","","1","","","","Never Blocked","",""
"AU7A3QNJF3O00","https://requester.mturk.com/workers/AU7A3QNJF3O00","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AUAN582MLI96N","https://requester.mturk.com/workers/AUAN582MLI96N","3","3","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","","","1","","","","Never Blocked","",""
"AUQTHU5AOZVQC","https://requester.mturk.com/workers/AUQTHU5AOZVQC","3","3","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","","","1","","","","Never Blocked","",""
"AUROCCDDH749W","https://requester.mturk.com/workers/AUROCCDDH749W","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AV22FQTJNBUZT","https://requester.mturk.com/workers/AV22FQTJNBUZT","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AVC1PLLFS210S","https://requester.mturk.com/workers/AVC1PLLFS210S","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","2","","Never Blocked","",""
"AVFHRN0S32V2H","https://requester.mturk.com/workers/AVFHRN0S32V2H","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","2","","Never Blocked","",""
"AVI7K876BV3QL","https://requester.mturk.com/workers/AVI7K876BV3QL","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AVJUIF9QHQRY8","https://requester.mturk.com/workers/AVJUIF9QHQRY8","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AVMIXXCHPD291","https://requester.mturk.com/workers/AVMIXXCHPD291","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","1","","","","","","","","","","1","","","","Never Blocked","",""
"AVXVNAV449NM1","https://requester.mturk.com/workers/AVXVNAV449NM1","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AW0MG225VXWCN","https://requester.mturk.com/workers/AW0MG225VXWCN","3","3","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","","","1","","","","Never Blocked","",""
"AW45SZDR1C2VS","https://requester.mturk.com/workers/AW45SZDR1C2VS","6","6","100.00%","6","6","100.00%","5","5","100.00%","","","","","","","","","","","","","","","1","","","","","","Never Blocked","",""
"AW4AHMQ7EN4QI","https://requester.mturk.com/workers/AW4AHMQ7EN4QI","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AW9983V6TUGF8","https://requester.mturk.com/workers/AW9983V6TUGF8","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AWPB724OHY99T","https://requester.mturk.com/workers/AWPB724OHY99T","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AX06ZUCRNSGB3","https://requester.mturk.com/workers/AX06ZUCRNSGB3","3","3","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","","","1","","","","Never Blocked","",""
"AXJ1PE87PD0KK","https://requester.mturk.com/workers/AXJ1PE87PD0KK","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AXJSZ1BBVYIYL","https://requester.mturk.com/workers/AXJSZ1BBVYIYL","3","3","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","1","","","","","","","","","","1","","","","Never Blocked","",""
"AXR6R3X65V2ZG","https://requester.mturk.com/workers/AXR6R3X65V2ZG","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","","","","","","","","","1","","","","Never Blocked","",""
"AXR8QNGNBF1DU","https://requester.mturk.com/workers/AXR8QNGNBF1DU","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AY7WPVKHVNBLG","https://requester.mturk.com/workers/AY7WPVKHVNBLG","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AYBYMDBEBK5Z","https://requester.mturk.com/workers/AYBYMDBEBK5Z","6","6","100.00%","6","6","100.00%","5","5","100.00%","","","","","","","","","","","","","","","1","","","","","","Never Blocked","",""
"AYCRWFCRWQKU3","https://requester.mturk.com/workers/AYCRWFCRWQKU3","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AYD2LKV6C5F2S","https://requester.mturk.com/workers/AYD2LKV6C5F2S","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AYDILOZLKOAS8","https://requester.mturk.com/workers/AYDILOZLKOAS8","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AYF8B7WJO2YQU","https://requester.mturk.com/workers/AYF8B7WJO2YQU","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AYOLVUJBAIR0M","https://requester.mturk.com/workers/AYOLVUJBAIR0M","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AYYBMS4XQJ9AP","https://requester.mturk.com/workers/AYYBMS4XQJ9AP","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AZ9BZONG644TU","https://requester.mturk.com/workers/AZ9BZONG644TU","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","","","1","","","","Never Blocked","",""
"AZ9VAMDM5PEOR","https://requester.mturk.com/workers/AZ9VAMDM5PEOR","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","1","","","","","","","","","","1","","","","Never Blocked","",""
"AZDRKFTM4LARP","https://requester.mturk.com/workers/AZDRKFTM4LARP","6","6","100.00%","6","6","100.00%","5","5","100.00%","","","","","","","","","","","","","","","1","","","","","","Never Blocked","",""
"AZGBKAM5JUV5A","https://requester.mturk.com/workers/AZGBKAM5JUV5A","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AZJ6AT27OKHJL","https://requester.mturk.com/workers/AZJ6AT27OKHJL","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","","","","","","","","","1","","","","Never Blocked","",""
"AZTB9EIA5XHKY","https://requester.mturk.com/workers/AZTB9EIA5XHKY","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","","","","","Never Blocked","",""
"AZVQ8TJ73ZGKM","https://requester.mturk.com/workers/AZVQ8TJ73ZGKM","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
